inspection_ym,borough,avg_prcp,avg_snow,avg_snwd,avg_tmin,avg_tmax,avg_temp,covid_yn,boro_code,inspection_month_n,borough_monthly_cases,inspection_month
2012-3,Staten Island,0.4953719008264463,0,0,6.445950413223141,16.183801652892562,11.314876033057852,0,5,3,605,Mar
2012-4,Bronx,0.4976401179941003,0,0,8.226666666666667,17.82519174041298,13.025929203539823,0,2,4,1695,Apr
2012-4,Brooklyn,1.308123040167239,0,0,8.049873077497388,17.800283709123487,12.925078393310438,0,1,4,6697,Apr
2012-4,Manhattan,0.39588330961577556,0,0,7.287965033543403,17.25186013417361,12.269912583858508,0,1,4,9838,Apr
2012-4,Queens,0.5447809626825311,0,0,7.971227690643591,17.820064899945915,12.895646295294753,0,4,4,1849,Apr
2012-4,Staten Island,0.5346564885496183,0,0,7.9100763358778625,17.773893129770993,12.841984732824429,0,5,4,655,Apr
2012-5,Bronx,6.03794002607562,0,0,14.262125162972621,20.929465449804432,17.595795306388528,0,2,5,1534,May
2012-5,Brooklyn,5.393660812294183,0,0,14.32692096597146,21.211402305159165,17.76916163556531,0,1,5,7288,May
2012-5,Manhattan,4.8067337215457915,0,0,13.83787188988883,20.802668078348333,17.320269984118582,0,1,5,9445,May
2012-5,Queens,5.319278299555116,0,0,13.802965892239248,20.77607513593673,17.28952051408799,0,4,5,2023,May
2012-5,Staten Island,7.244852941176471,0,0,14.437132352941177,21.319117647058825,17.878125,0,5,5,272,May
2012-6,Bronx,2.5805317710680487,0,0,18.00730058584948,27.34060387561965,22.673952230734564,0,2,6,2219,Jun
2012-6,Brooklyn,3.1219493766528146,0,0,16.772144566175545,25.511736557108676,21.14194056164211,0,1,6,7941,Jun
2012-6,Manhattan,3.8456642066420663,0,0,16.57427736777368,25.09860086100861,20.836439114391144,0,1,6,6504,Jun
2012-6,Queens,3.0225298588490768,0,0,16.707817589576546,25.734636264929424,21.221226927252985,0,4,6,1842,Jun
2012-6,Staten Island,3.2079999999999997,0,0,16.092,24.272666666666666,20.182333333333332,0,5,6,300,Jun
2012-7,Bronx,3.2055021669493122,0,0,21.333634821933295,30.385660448464293,25.859647635198794,0,2,7,5307,Jul
2012-7,Brooklyn,3.613237965485922,0,0,21.67792915531335,31.067552225249774,26.37274069028156,0,1,7,4404,Jul
2012-7,Manhattan,2.98233611966564,0,0,21.706731192256928,31.121007479102506,26.413869335679717,0,1,7,4546,Jul
2012-7,Queens,3.9018226002430136,0,0,21.454313487241798,30.706075334143378,26.080194410692588,0,4,7,1646,Jul
2012-7,Staten Island,5.997716894977169,0,0,20.923744292237444,30.004109589041096,25.46392694063927,0,5,7,219,Jul
2012-8,Bronx,2.3765316938732246,0,0,20.666716133135466,28.927941488234048,24.797328810684757,0,2,8,4717,Aug
2012-8,Brooklyn,2.993418467583497,0,0,20.387303536345776,28.87293713163065,24.630120333988213,0,1,8,4072,Aug
2012-8,Manhattan,2.867993966817496,0,0,20.451493212669682,28.652518853695323,24.5520060331825,0,1,8,3315,Aug
2012-8,Queens,2.709163987138264,0,0,20.525884244372993,28.941077170418005,24.7334807073955,0,4,8,1244,Aug
2012-8,Staten Island,1.7247191011235956,0,0,20.677153558052435,28.82883895131086,24.752996254681648,0,5,8,267,Aug
2012-9,Bronx,3.4128466204506065,0,0,16.081824090121316,24.352426343154246,20.217125216637783,0,2,9,4616,Sep
2012-9,Brooklyn,5.744705585039171,0,0,16.410058124842053,24.246449330300734,20.328253727571393,0,1,9,3957,Sep
2012-9,Manhattan,0.8455082742316785,0,0,16.430338849487786,24.777659574468085,20.603999211977936,0,1,9,2538,Sep
2012-9,Queens,6.144284341978866,0,0,16.14207492795389,24.20960614793468,20.175840537944282,0,4,9,1041,Sep
2012-9,Staten Island,5.071161048689138,0,0,16.39138576779026,24.317977528089887,20.354681647940076,0,5,9,267,Sep
2013-1,Bronx,3.8356856702619413,2.201540832049307,1.9799691833590138,-1.24748844375963,5.2875808936825885,2.0200462249614795,0,2,1,3245,Jan
2013-1,Brooklyn,4.110739030023095,2.904849884526559,1.6397228637413395,-2.9930484988452655,4.2889838337182455,0.64796766743649,0,1,1,4330,Jan
2013-1,Manhattan,2.8432619647355164,1.7707808564231737,0.34634760705289674,-0.7328715365239294,5.419647355163728,2.3433879093198993,0,1,1,1588,Jan
2013-1,Queens,3.3252589641434263,0.999203187250996,0.1593625498007968,-1.761832669322709,4.111155378486056,1.1746613545816733,0,4,1,1255,Jan
2013-1,Staten Island,3.41140350877193,2.5,1.3157894736842106,-1.764035087719298,4.848245614035088,1.5421052631578949,0,5,1,228,Jan
2013-10,Bronx,0.27649122807017545,0,0,12.137149122807017,20.282916666666665,16.21003289473684,0,2,10,4560,Oct
2013-10,Brooklyn,0.3019491525423729,0,0,11.29061440677966,19.315699152542372,15.303156779661016,0,1,10,4720,Oct
2013-10,Manhattan,0.2694015444015444,0,0,10.908462033462033,18.90888030888031,14.908671171171171,0,1,10,3108,Oct
2013-10,Queens,0.2014450867052023,0,0,10.723506743737957,18.51695568400771,14.620231213872833,0,4,10,1038,Oct
2013-10,Staten Island,0.4369627507163324,0,0,11.603724928366763,19.520916905444125,15.562320916905444,0,5,10,349,Oct
2013-11,Bronx,7.074628571428571,0,0,2.156742857142857,10.385485714285714,6.271114285714286,0,2,11,1750,Nov
2013-11,Brooklyn,2.092074592074592,0,0,5.1633449883449885,12.409615384615385,8.786480186480187,0,1,11,1716,Nov
2013-11,Manhattan,2.7860037998733373,0,0,4.589550348321723,11.87382309478573,8.231686721553725,0,1,11,4737,Nov
2013-11,Queens,3.6667401852668724,0,0,3.7992942214380236,11.1,7.449647110719011,0,4,11,2267,Nov
2013-11,Staten Island,3.643538767395626,0,0,2.951093439363817,10.2948310139165,6.622962226640158,0,5,11,503,Nov
2013-12,Bronx,1.9910291438979963,0,18.483606557377048,-0.23324225865209475,6.438752276867031,3.102755009107468,0,2,12,4392,Dec
2013-12,Brooklyn,1.903514376996805,0.8338658146964856,13.833865814696486,0.8779552715654951,7.522523961661341,4.200239616613418,0,1,12,626,Dec
2013-12,Manhattan,1.4581589958158996,0.5941422594142259,11.665271966527197,1.594225941422594,7.77673640167364,4.685481171548117,0,1,12,1195,Dec
2013-12,Queens,2.6398593200468934,2.018757327080891,14.466588511137163,0.6391559202813598,7.5248534583821804,4.08200468933177,0,4,12,853,Dec
2013-12,Staten Island,3.3,0,0.6993006993006993,1.1027972027972026,7.816783216783216,4.459790209790209,0,5,12,143,Dec
2013-2,Bronx,3.326623200217332,9.228470524314046,10.555555555555555,-1.3853844064113012,4.081689758217876,1.3481526759032874,0,2,2,3681,Feb
2013-2,Brooklyn,2.6426159334126043,3.0963139120095122,0,-1.6552913198573127,3.9105112960760997,1.1276099881093935,0,1,2,4205,Feb
2013-2,Manhattan,3.129038196042338,2.9590427979751497,9.037735849056604,-1.2013345605154164,4.504509894155546,1.6515876668200646,0,1,2,2173,Feb
2013-2,Queens,4.3894673123486685,6.937046004842615,9.566585956416464,-0.7452179176755448,4.971670702179177,2.113226392251816,0,4,2,1652,Feb
2013-2,Staten Island,3.4158227848101266,0.6962025316455697,0,-1.789873417721519,4.133544303797469,1.171835443037975,0,5,2,158,Feb
2013-3,Bronx,2.3069138495092694,3.4146128680479824,1.646237731733915,1.3191930207197382,8.139672846237731,4.729432933478735,0,2,3,4585,Mar
2013-3,Brooklyn,1.9334941050375134,3.0685959271168275,2.2684887459807075,0.9860664523043944,7.740782422293676,4.363424437299035,0,1,3,1866,Mar
2013-3,Manhattan,2.8601649970536243,5.919858573954037,1.1420153211549793,0.8907189157336476,7.88140836770772,4.386063641720684,0,1,3,3394,Mar
2013-3,Queens,3.3601032924467398,5.947062621045836,4.313105229180116,1.3724338282763073,8.036152356358942,4.7042930923176245,0,4,3,1549,Mar
2013-3,Staten Island,3.4370786516853933,3.202247191011236,3.294943820224719,1.2896067415730337,8.010393258426966,4.6499999999999995,0,5,3,356,Mar
2013-4,Bronx,1.5583505866114562,0,0,7.735662525879917,16.956608005521048,12.346135265700482,0,2,4,5796,Apr
2013-4,Brooklyn,0.8249770852428965,0,0,7.415261228230981,16.640696608615947,12.027978918423464,0,1,4,2182,Apr
2013-4,Manhattan,1.2095695261690926,0,0,8.271755961598018,17.580551254258285,12.926153607928152,0,1,4,3229,Apr
2013-4,Queens,1.74296,0,0,7.65136,16.83808,12.244720000000001,0,4,4,1250,Apr
2013-4,Staten Island,0.8207729468599034,0,0,8.526811594202899,17.853864734299517,13.190338164251209,0,5,4,414,Apr
2013-5,Bronx,7.533182476466329,0,0,13.155014482259233,23.148189717595944,18.151602099927587,0,2,5,5524,May
2013-5,Brooklyn,3.625654181631606,0,0,12.185890200102616,22.76131349409954,17.47360184710108,0,1,5,1949,May
2013-5,Manhattan,7.07468814968815,0,0,12.394256756756757,22.42414241164241,17.409199584199584,0,1,5,3848,May
2013-5,Queens,5.931597717546363,0,0,12.409700427960058,22.468687589158346,17.439194008559202,0,4,5,1402,May
2013-5,Staten Island,9.436036036036036,0,0,12.092792792792793,22.063063063063062,17.077927927927927,0,5,5,222,May
2013-6,Bronx,4.614996746909564,0,0,19.211223162003904,27.806733897202342,23.508978529603123,0,2,6,3074,Jun
2013-6,Brooklyn,5.728418230563003,0,0,18.4106344950849,26.962109025915996,22.68637176050045,0,1,6,1119,Jun
2013-6,Manhattan,3.716614279299506,0,0,18.804265828468793,27.655231252806466,23.22974854063763,0,1,6,2227,Jun
2013-6,Queens,7.446725663716815,0,0,18.216991150442478,26.389557522123894,22.303274336283188,0,4,6,565,Jun
2013-6,Staten Island,8.426237623762376,0,0,18.855940594059405,27.154950495049505,23.005445544554455,0,5,6,202,Jun
2013-7,Bronx,2.4598837209302324,0,0,22.452079606440073,29.816614490161,26.134347048300537,0,2,7,4472,Jul
2013-7,Brooklyn,2.8413515189088656,0,0,22.821636701797892,30.178363298202108,26.5,0,1,7,1613,Jul
2013-7,Manhattan,2.1231217417969948,0,0,23.068751916590003,30.423091076356947,26.745921496473475,0,1,7,3261,Jul
2013-7,Queens,2.3727272727272726,0,0,22.30120320855615,29.6177807486631,25.959491978609627,0,4,7,748,Jul
2013-7,Staten Island,2.3738636363636365,0,0,22.10378787878788,29.42537878787879,25.764583333333334,0,5,7,264,Jul
2013-8,Bronx,3.2605013692858646,0,0,20.240994312197177,27.86838002949231,24.054687170844744,0,2,8,4747,Aug
2013-8,Brooklyn,3.3488211615871193,0,0,20.32478435882691,27.835825186889018,24.080304772857964,0,1,8,1739,Aug
2013-8,Manhattan,2.5811663991439273,0,0,20.48833600856073,28.145478865703584,24.31690743713216,0,1,8,1869,Aug
2013-8,Queens,3.4601156069364163,0,0,20.359826589595375,27.814836223506745,24.08733140655106,0,4,8,1038,Aug
2013-8,Staten Island,2.881818181818182,0,0,20.155636363636365,28.183636363636364,24.169636363636364,0,5,8,275,Aug
2013-9,Bronx,2.1358216783216784,0,0,15.053321678321678,24.755314685314687,19.904318181818184,0,2,9,5720,Sep
2013-9,Brooklyn,1.9311726576311137,0,0,14.592575132586918,24.607248084855627,19.59991160872127,0,1,9,1697,Sep
2013-9,Manhattan,2.0158465991316934,0,0,14.694428364688857,24.45492040520984,19.574674384949347,0,1,9,4146,Sep
2013-9,Queens,3.3502785515320337,0,0,15.23217270194986,25.19818941504178,20.215181058495823,0,4,9,718,Sep
2013-9,Staten Island,1.9111111111111112,0,0,14.285333333333334,23.72711111111111,19.00622222222222,0,5,9,225,Sep
2014-1,Bronx,2.620263975155279,14.710403726708075,18.1444099378882,-2.774922360248447,4.506366459627329,0.8657220496894409,0,2,1,3864,Jan
2014-1,Brooklyn,1.9929999999999999,14.163333333333334,6.083333333333333,-2.2785,4.141666666666667,0.9315833333333332,0,1,1,600,Jan
2014-1,Manhattan,1.43016157989228,4.671454219030521,25.691202872531417,-2.6935368043087973,4.709156193895871,1.0078096947935369,0,1,1,557,Jan
2014-1,Queens,2.1283916083916083,8.264335664335665,11.762237762237762,-3.217062937062937,3.190769230769231,-0.013146853146853044,0,4,1,715,Jan
2014-1,Staten Island,3.139090909090909,15.8,3.8181818181818183,-2.2754545454545454,5.0581818181818186,1.3913636363636366,0,5,1,110,Jan
2014-10,Bronx,5.004866180048662,0,0,11.925682616923494,18.77266828872668,15.349175452825087,0,2,10,3699,Oct
2014-10,Brooklyn,4.2469367588932805,0,0,12.648616600790515,19.412203557312253,16.030410079051386,0,1,10,2024,Oct
2014-10,Manhattan,2.3931561085972852,0,0,13.549490950226245,20.236029411764704,16.892760180995474,0,1,10,1768,Oct
2014-10,Queens,3.984226804123711,0,0,12.278917525773196,19.20221649484536,15.740567010309277,0,4,10,1940,Oct
2014-10,Staten Island,3.6443935926773454,0,0,12.800686498855836,19.48970251716247,16.145194508009155,0,5,10,437,Oct
2014-11,Bronx,4.143289224952741,0.2008506616257089,0,5.593336483931948,13.344706994328924,9.469021739130437,0,2,11,2116,Nov
2014-11,Brooklyn,5.783351831298557,0.5271920088790233,0,3.7157602663706992,11.245449500554939,7.480604883462819,0,1,11,1802,Nov
2014-11,Manhattan,5.316609261385381,0.269804822043628,0,2.5090700344431687,10.013815537696136,6.261442786069653,0,1,11,2613,Nov
2014-11,Queens,6.376726639582125,0.2959953569355775,0,3.621822402785839,11.410446894950669,7.5161346488682534,0,4,11,1723,Nov
2014-11,Staten Island,4.664385964912281,0.18421052631578946,0,4.345263157894737,11.76421052631579,8.054736842105264,0,5,11,570,Nov
2014-12,Bronx,2.40411171450737,1.1249030256012413,1.582622187742436,1.8661753297129557,6.697517455391776,4.2818463925523655,0,2,12,1289,Dec
2014-12,Brooklyn,1.9569500182415176,0.6840569135352061,0.8974826705581904,2.5325428675665815,7.841517694272164,5.187030280919373,0,1,12,2741,Dec
2014-12,Manhattan,2.9258132045088567,1.1151368760064413,2.2415458937198065,2.01450885668277,6.915314009661836,4.464911433172303,0,1,12,6210,Dec
2014-12,Queens,3.8279489105935385,0.8264462809917356,1.01427498121713,2.146806912096168,6.916228399699474,4.5315176558978205,0,4,12,1331,Dec
2014-12,Staten Island,2.0386473429951693,1.570048309178744,1.4492753623188406,1.1975845410628019,6.652657004830918,3.92512077294686,0,5,12,207,Dec
